Harvest year,plot,section,year of wheat,Previous crop,wheat variety,Fertilizer code,Number of N splits,Fertilizer N,Fertilizer P,Fertilizer K,Fertilizer Mg,FYM,Notes,grain ,straw,hfn,hlwt,tgw,n_grain,n_straw,p_grain,p_straw,s_grain,s_straw
2006,18,4,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,9.53,5.05,87,77.2,36.1,2.1,0.43,0.277,0.037,0.14,0.092
2006,19,4,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,8.35,3.89,85,76.3,37.2,1.91,0.38,0.251,0.025,0.112,0.076
2006,21,4,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,9.72,6.31,84,76.8,38.8,2.2,0.73,0.343,0.139,0.121,0.097
2006,22,4,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,6.4,4.12,202,76,41.5,1.55,0.3,0.332,0.103,0.101,0.054
2007,1,5,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,8.6,3.51,62,74.3,37.9,1.97,0.45,0.355,0.093,0.131,0.074
2007,3,5,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.07,0.13,164,,38.9,1.68,0.41,0.36,0.108,0.12,0.07
2007,5,5,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.33,0.26,108,,38.7,1.73,0.38,0.365,0.111,0.105,0.08
2007,6,5,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,3.29,0.86,75,73.5,34.2,1.53,0.4,0.337,0.095,0.092,0.082
2007,7,5,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,4.96,1.73,62,73.2,33.4,1.64,0.43,0.347,0.085,0.1,0.089
2007,8,5,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,5.67,1.26,62,73.2,34.3,1.78,0.5,0.325,0.09,0.103,0.093
2007,9,5,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,7.31,2.35,62,74.7,36.4,2.19,0.73,0.35,0.109,0.14,0.133
2007,10,5,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,6.04,1.38,62,74.5,35.4,2.3,0.74,0.301,0.074,0.127,0.104
2007,11,5,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,4.64,0.9,62,72.5,32.1,2.2,0.84,0.357,0.143,0.156,0.145
2007,12,5,1,Forage maize,Hereward,N1+3+1(P)KMg,3,240,0,90,12,0,,8.29,2.27,62,76,38.1,2.46,0.68,0.34,0.086,0.13,0.136
2007,13,5,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,7.15,1.9,62,74.5,35.2,2.21,0.64,0.377,0.115,0.153,0.129
2007,14,5,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,6.91,1.78,62,73.7,34.2,2.18,0.57,0.362,0.095,0.137,0.082
2007,15,5,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,7.89,2.24,62,75.2,37.4,2.31,0.66,0.349,0.095,0.151,0.128
2007,16,5,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,9,3.03,62,76.2,37.4,2.41,0.88,0.332,0.098,0.151,0.148
2007,17,5,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,8.76,2.81,62,76.2,39.6,2.49,0.84,0.333,0.082,0.135,0.155
2007,18,5,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,7.99,2.79,62,75.7,36.2,2.05,0.5,0.325,0.065,0.135,0.114
2007,19,5,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,6.02,1.85,62,75.8,38.8,2.1,0.56,0.325,0.07,0.123,0.104
2007,21,5,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,9.9,4.58,63,75,37.6,2.18,0.61,0.367,0.128,0.13,0.092
2007,22,5,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,5.32,2.49,72,75.2,41.6,1.69,0.36,0.348,0.108,0.119,0.075
2008,1,3,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,11.04,6.16,285,76.3,35.9,2.048,0.452,0.342,0.089,0.133,0.091
2008,3,3,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.49,0.24,251,74.5,36.1,1.632,0.339,0.318,0.072,0.116,0.075
2008,5,3,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.48,0.38,206,74.5,38.4,1.547,0.359,0.346,0.141,0.121,0.096
2008,6,3,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,4.56,2.02,194,72,38.1,1.308,0.285,0.301,0.054,0.102,0.063
2008,7,3,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,7.28,3.21,168,73,38.1,1.404,0.334,0.308,0.06,0.111,0.077
2008,8,3,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,8.6,3.75,167,73.2,36.5,1.611,0.389,0.29,0.056,0.117,0.084
2008,9,3,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,10.3,5.2,252,74.8,36.7,1.836,0.423,0.283,0.044,0.133,0.102
2008,10,3,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,6.73,2.64,342,75.8,35.9,1.99,0.499,0.228,0.032,0.137,0.079
2008,11,3,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,4.6,1.97,305,70.5,36.7,1.89,0.887,0.322,0.141,0.16,0.176
2008,12,3,1,Forage maize,Hereward,N1+3+1(P)KMg,3,240,0,90,12,0,,10.89,5.41,232,76.8,37,1.983,0.521,0.287,0.055,0.146,0.105
2008,13,3,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,9.26,4.76,214,75.2,36.9,1.975,0.575,0.324,0.075,0.145,0.115
2008,14,3,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,9.03,4.37,263,75.2,39.2,1.907,0.552,0.334,0.074,0.131,0.071
2008,15,3,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,10.99,5.96,246,76.5,37,2.092,0.572,0.329,0.071,0.153,0.139
2008,16,3,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,10.66,6.02,233,76.3,37.1,2.267,0.798,0.288,0.083,0.155,0.158
2008,17,3,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,10.81,6.45,315,77,37.2,2.225,0.696,0.269,0.065,0.151,0.155
2008,18,3,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,10.23,5.56,214,77.9,37.2,1.888,0.416,0.285,0.045,0.138,0.098
2008,19,3,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,8.09,3.96,263,75.8,37.7,1.661,0.31,0.253,0.025,0.126,0.07
2008,21,3,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,10.65,7.11,227,76.2,34.4,1.924,0.416,0.36,0.101,0.127,0.076
2008,22,3,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,6.94,2.74,193,75.5,34.1,1.549,0.306,0.353,0.113,0.113,0.071
2009,1,2,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,10.07,5.42,330,80.8,45.5,2.189,0.431,0.315,0.049,0.145,0.082
2009,3,2,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.74,0.58,235,78.7,41.3,1.65,0.264,0.343,0.05,0.123,0.079
2009,5,2,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.83,0.71,214,79.5,41.5,1.533,0.259,0.359,0.093,0.124,0.115
2009,6,2,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,4.28,2.03,246,77.9,43.1,1.47,0.257,0.319,0.033,0.12,0.069
2009,7,2,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,6.56,2.83,290,79.1,44.5,1.65,0.292,0.304,0.034,0.129,0.082
2009,8,2,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,8.18,3.5,257,80.6,46.2,1.965,0.331,0.306,0.03,0.139,0.097
2009,9,2,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,9.44,4.45,269,81.7,43.7,2.176,0.39,0.271,0.025,0.145,0.106
2009,10,2,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,6.36,2.47,255,80,43.4,2.06,0.361,0.213,0.019,0.132,0.065
2009,11,2,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,5.37,1.9,304,80.4,41.8,1.923,0.51,0.272,0.04,0.161,0.15
2009,12,2,1,Forage maize,Hereward,N1+3+1(P)KMg,3,240,0,90,12,0,,9.19,4.99,261,82,43,2.373,0.492,0.243,0.028,0.156,0.121
2009,13,2,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,8.42,3.51,256,81.2,45.2,2.311,0.463,0.269,0.034,0.146,0.111
2009,14,2,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,7.86,3.11,309,81.1,46.5,2.455,0.476,0.291,0.048,0.139,0.063
2009,15,2,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,8.94,3.95,222,81.9,45.5,2.605,0.448,0.285,0.037,0.163,0.119
2009,16,2,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,9.25,4.5,346,81.6,44.3,2.632,0.566,0.274,0.037,0.162,0.135
2009,17,2,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,8.91,5,246,81.8,43.6,2.518,0.599,0.247,0.034,0.161,0.136
2009,18,2,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,8.36,4.51,332,81.9,43.8,2.22,0.407,0.248,0.023,0.147,0.102
2009,19,2,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,6.77,3.55,335,81,44.8,1.956,0.308,0.252,0.017,0.144,0.078
2009,21,2,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,10.63,6.04,314,80.2,45,1.912,0.378,0.326,0.045,0.128,0.076
2009,22,2,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,6.08,4.77,242,78.4,44.8,1.537,0.277,0.334,0.098,0.115,0.068
2010,1,7,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,8.86,4.83,76,77.7,38.3,2.426,0.449,0.346,0.047,0.163,0.07
2010,3,7,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,2.14,0.53,221,74.95,34.46,1.385,0.245,0.303,0.026,0.117,0.047
2010,5,7,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.95,0.4,213,75.55,36.91,1.415,0.255,0.369,0.076,0.129,0.072
2010,6,7,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,3.84,1.39,120,74.25,36.45,1.419,0.251,0.319,0.028,0.114,0.055
2010,7,7,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,5.46,2.43,96,74.55,36.86,1.594,0.277,0.306,0.02,0.117,0.057
2010,8,7,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,6.79,2.99,74,75.95,38.44,1.883,0.377,0.281,0.022,0.149,0.083
2010,9,7,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,8.19,3.9,89,76.35,37.59,2.155,0.36,0.287,0.022,0.167,0.081
2010,10,7,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,5.29,2.45,103,75.85,35.8,2.061,0.382,0.198,0.013,0.142,0.061
2010,11,7,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,6.87,2.78,100,73.75,32.38,2.089,0.442,0.291,0.035,0.176,0.094
2010,12,7,1,Forage maize,Hereward,N1+3+1(P)KMg,3,240,0,90,12,0,,8.75,4.48,91,76.35,36.94,2.332,0.46,0.311,0.031,0.176,0.109
2010,13,7,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,7.66,3.66,75,76.45,36.5,2.23,0.396,0.307,0.027,0.177,0.085
2010,14,7,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,7.64,3.12,78,76.25,31.16,2.098,0.379,0.285,0.024,0.146,0.066
2010,15,7,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,8.16,3.57,73,76.95,37.93,2.414,0.461,0.265,0.024,0.171,0.096
2010,16,7,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,8.8,4.41,62,76.25,35.98,2.62,0.596,0.292,0.031,0.18,0.103
2010,17,7,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,9.03,4.97,64,77.6,35.16,2.54,0.558,0.288,0.031,0.179,0.108
2010,18,7,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,8.34,3.98,102,77.7,37.85,2.094,0.397,0.268,0.021,0.157,0.088
2010,19,7,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,7.32,3.58,100,78,38.74,1.985,0.347,0.235,0.019,0.145,0.072
2010,21,7,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,9.18,4.92,87,77.05,38.84,2.198,0.385,0.365,0.046,0.151,0.065
2010,22,7,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,5.75,3.38,151,76.15,41.69,1.356,0.219,0.338,0.048,0.109,0.041
2011,1,4,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,8.9,3.16,431,80,44.6,2.53,0.558,0.301,0.054,0.152,0.094
2011,3,4,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,1.87,0.55,284,77.8,37.9,1.525,0.307,0.291,0.034,0.112,0.069
2011,5,4,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,1.81,0.46,359,78,40.1,1.584,0.321,0.352,0.076,0.122,0.115
2011,6,4,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,3.5,1.48,344,76.5,38.7,1.772,0.347,0.343,0.051,0.128,0.092
2011,7,4,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,5.36,1.96,417,75.2,36.7,2.001,0.42,0.326,0.047,0.14,0.113
2011,8,4,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,6.76,2.22,432,76.2,36,2.401,0.503,0.315,0.049,0.158,0.127
2011,9,4,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,7.19,2.28,436,79.1,39.9,2.683,0.596,0.281,0.045,0.158,0.123
2011,10,4,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,5.31,1.42,397,81,42.7,2.218,0.453,0.229,0.022,0.129,0.074
2011,11,4,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,5.21,1.4,358,80.4,40.6,2.205,0.754,0.285,0.061,0.155,0.192
2011,12,4,1,Forage maize,Hereward,N1+3+1(P)KMg,3,240,0,90,12,0,,7.63,2.31,434,80.2,42.4,2.818,0.679,0.291,0.046,0.163,0.149
2011,13,4,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,6.82,2.22,402,75,35.4,2.62,0.63,0.325,0.072,0.167,0.146
2011,14,4,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,6.84,2.36,407,73.8,38.5,2.502,0.608,0.339,0.079,0.149,0.098
2011,15,4,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,8.03,3.22,350,79.8,42.9,2.875,0.697,0.299,0.064,0.16,0.146
2011,16,4,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,8.3,3.6,423,80.9,43.7,2.859,0.728,0.278,0.051,0.157,0.139
2011,17,4,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,8.48,3.76,434,80.6,43.1,2.798,0.79,0.269,0.047,0.154,0.148
2011,18,4,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,7.5,2.49,417,81.1,44.7,2.609,0.534,0.284,0.042,0.154,0.136
2011,19,4,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,6,2.34,374,81.7,46.2,2.573,0.562,0.258,0.038,0.148,0.125
2011,21,4,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,9.78,4.16,419,80.9,45,2.342,0.571,0.312,0.056,0.141,0.107
2011,22,4,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,5.96,2.39,317,77.5,44.2,1.453,0.33,0.328,0.096,0.105,0.069
2012,1,5,1,Forage maize,Hereward,(FYM) N4,1,192,0,0,0,0,,8,8.79,209,71.05,36.3,2.285,0.922,0.364,0.157,0.146,0.125
2012,3,5,1,Forage maize,Hereward,Nil,0,0,0,0,0,0,,2.42,0.95,117,75.67,36.9,1.47,0.408,0.302,0.059,0.101,0.079
2012,5,5,1,Forage maize,Hereward,(P)KMg,0,0,0,90,12,0,,2.01,0.62,217,76.87,38.5,1.539,0.44,0.348,0.158,0.111,0.145
2012,6,5,1,Forage maize,Hereward,N1 (P)KMg,1,48,0,90,12,0,,4.08,2.59,134,73.26,40,1.48,0.403,0.334,0.091,0.108,0.094
2012,7,5,1,Forage maize,Hereward,N2 (P)KMg,1,96,0,90,12,0,,6.03,3.96,126,72.96,39,1.602,0.473,0.325,0.091,0.114,0.094
2012,8,5,1,Forage maize,Hereward,N3(P)KMg,1,144,0,90,12,0,,7.3,5.37,187,72.86,36.5,1.871,0.555,0.339,0.099,0.126,0.094
2012,9,5,1,Forage maize,Hereward,N4 (P)KMg,1,192,0,90,12,0,,7.29,6.57,195,70.25,35.2,2.266,0.852,0.334,0.135,0.144,0.153
2012,10,5,1,Forage maize,Hereward,N4,1,192,0,0,0,0,,6.34,3.48,236,74.26,37.6,2.068,0.972,0.287,0.107,0.132,0.102
2012,11,5,1,Forage maize,Hereward,N4 P Mg,1,192,35,0,12,0,,5.24,3.23,265,72.56,28.8,2.068,0.934,0.364,0.203,0.14,0.154
2012,12,5,1,Forage maize,Hereward,N1+3+1(P)KMg,3,240,0,90,12,0,,7.08,8.4,209,70.05,32.9,2.319,1.045,0.379,0.148,0.151,0.159
2012,13,5,1,Forage maize,Hereward,N4 PK ,1,192,35,90,0,0,,7.21,6.07,237,71.45,35.2,2.119,0.702,0.36,0.153,0.133,0.126
2012,14,5,1,Forage maize,Hereward,N4 PK*(Mg*),1,192,35,90,0,0,,7.55,5.31,211,74.87,43.4,2.15,0.652,0.341,0.142,0.126,0.091
2012,15,5,1,Forage maize,Hereward,N5 (P)KMg,1,240,0,90,12,0,,7.34,7.16,166,69.85,34.7,2.346,0.982,0.363,0.16,0.151,0.178
2012,16,5,1,Forage maize,Hereward,N6 (P)KMg,1,288,0,90,12,0,,6.59,8.79,165,68.55,31.8,2.332,1.221,0.38,0.152,0.156,0.194
2012,17,5,1,Forage maize,Hereward,N1+4+1 PKMg,3,288,35,90,12,0,,6.35,9.04,184,68.04,31.4,2.358,1.285,0.376,0.143,0.155,0.182
2012,18,5,1,Forage maize,Hereward,N1+2+1 PKMg,3,192,35,90,12,0,,7.28,7.48,170,70.95,35.9,2.268,0.865,0.347,0.112,0.145,0.134
2012,19,5,1,Forage maize,Hereward,N1+1+1 KMg,3,144,0,90,12,0,,7.79,5.9,252,74.16,38.2,2.158,0.695,0.302,0.071,0.135,0.113
2012,21,5,1,Forage maize,Hereward,FYM N3,1,144,0,0,0,35,,7.46,8.08,195,70.35,31.6,2.459,1.103,0.402,0.219,0.151,0.16
2012,22,5,1,Forage maize,Hereward,FYM,0,0,0,0,0,35,,7.51,5.82,239,75.67,41,1.709,0.411,0.349,0.117,0.111,0.072
2013,1,3,1,Forage maize,Crusoe,(FYM) N4,1,192,0,0,0,0,,7.92,4.59,296,77.37,34.9,2.402,0.537,0.332,0.05,0.149,0.081
2013,3,3,1,Forage maize,Crusoe,Nil,0,0,0,0,0,0,,2.14,0.7,262,76.57,41.2,1.53,0.301,0.284,0.028,0.11,0.061
2013,5,3,1,Forage maize,Crusoe,(P)KMg,0,0,0,90,12,0,,2.26,0.75,231,78,43.4,1.5,0.278,0.357,0.052,0.116,0.088
2013,6,3,1,Forage maize,Crusoe,N1 (P)KMg,1,48,0,90,12,0,,4.49,2.28,227,74.36,42.5,1.343,0.246,0.32,0.028,0.109,0.058
2013,7,3,1,Forage maize,Crusoe,N2 (P)KMg,1,96,0,90,12,0,,6.3,3.36,267,75.07,41,1.511,0.338,0.311,0.031,0.12,0.065
2013,8,3,1,Forage maize,Crusoe,N3(P)KMg,1,144,0,90,12,0,,7.37,3.58,280,76.77,40.9,1.7,0.365,0.298,0.029,0.127,0.075
2013,9,3,1,Forage maize,Crusoe,N4 (P)KMg,1,192,0,90,12,0,,7.58,4.63,356,77.68,35.8,2.025,0.486,0.27,0.032,0.15,0.101
2013,10,3,1,Forage maize,Crusoe,N4,1,192,0,0,0,0,,5.35,2.31,287,79.48,36.5,2.047,0.506,0.221,0.029,0.133,0.076
2013,11,3,1,Forage maize,Crusoe,N4 P Mg,1,192,35,0,12,0,,3.57,1.73,329,68.75,23.7,1.976,0.991,0.316,0.111,0.168,0.14
2013,12,3,1,Forage maize,Crusoe,N1+3+1(P)KMg,3,240,0,90,12,0,,7.55,4.9,364,78.08,35.8,2.135,0.584,0.297,0.045,0.152,0.117
2013,13,3,1,Forage maize,Crusoe,N4 PK ,1,192,35,90,0,0,,7.82,4.51,344,78.28,38.8,1.983,0.492,0.309,0.045,0.142,0.09
2013,14,3,1,Forage maize,Crusoe,N4 PK*(Mg*),1,192,35,90,0,0,,8.02,4.14,257,77.98,42.9,1.884,0.396,0.299,0.037,0.115,0.053
2013,15,3,1,Forage maize,Crusoe,N5 (P)KMg,1,240,0,90,12,0,,7.98,5.27,350,79.48,36.5,2.236,0.607,0.303,0.049,0.155,0.12
2013,16,3,1,Forage maize,Crusoe,N6 (P)KMg,1,288,0,90,12,0,,8.01,5.45,291,75.67,34.9,2.279,0.615,0.285,0.041,0.164,0.126
2013,17,3,1,Forage maize,Crusoe,N1+4+1 PKMg,3,288,35,90,12,0,,7.95,5.39,371,79.48,37.5,2.378,0.696,0.267,0.042,0.167,0.134
2013,18,3,1,Forage maize,Crusoe,N1+2+1 PKMg,3,192,35,90,12,0,,7.88,5.36,292,78.18,38.4,1.892,0.454,0.258,0.03,0.142,0.09
2013,19,3,1,Forage maize,Crusoe,N1+1+1 KMg,3,144,0,90,12,0,,7.01,4.3,292,77.27,38.6,1.804,0.369,0.226,0.016,0.137,0.079
2013,21,3,1,Forage maize,Crusoe,FYM N3,1,144,0,0,0,35,,8.08,5.24,318,78.58,36.7,2.368,0.5,0.35,0.065,0.143,0.079
2013,22,3,1,Forage maize,Crusoe,FYM,0,0,0,0,0,35,,7.45,4.41,253,76.47,43.2,1.67,0.302,0.368,0.07,0.117,0.065
2014,1,2,1,Forage maize,Crusoe,(FYM) N4,1,192,0,0,0,0,,12.29,5.83,393,79.58,50,2.061,0.362,0.289,0.313,0.126,0.115
2014,3,2,1,Forage maize,Crusoe,Nil,0,0,0,0,0,0,,2.34,0.78,293,75.79,40.5,1.277,0.234,0.283,0.289,0.098,0.111
2014,5,2,1,Forage maize,Crusoe,(P)KMg,0,0,0,90,12,0,,2.02,0.76,300,77,42.3,1.336,0.237,0.321,0.251,0.115,0.1
2014,6,2,1,Forage maize,Crusoe,N1 (P)KMg,1,48,0,90,12,0,,5.47,2.79,274,74.57,45,1.122,0.227,0.281,0.271,0.101,0.112
2014,7,2,1,Forage maize,Crusoe,N2 (P)KMg,1,96,0,90,12,0,,8.56,3.85,298,75.07,48.1,1.207,0.234,0.256,0.246,0.102,0.122
2014,8,2,1,Forage maize,Crusoe,N3(P)KMg,1,144,0,90,12,0,,11.07,4.78,312,76.57,49.8,1.432,0.302,0.272,0.227,0.116,0.138
2014,9,2,1,Forage maize,Crusoe,N4 (P)KMg,1,192,0,90,12,0,,12.04,5.81,401,78.28,47.1,1.707,0.346,0.256,0.162,0.132,0.087
2014,10,2,1,Forage maize,Crusoe,N4,1,192,0,0,0,0,,10.21,3.85,350,79.18,50.1,1.948,0.356,0.205,0.308,0.112,0.15
2014,11,2,1,Forage maize,Crusoe,N4 P Mg,1,192,35,0,12,0,,9.6,4.52,388,76.47,38,1.792,0.678,0.289,0.25,0.135,0.148
2014,12,2,1,Forage maize,Crusoe,N1+3+1(P)KMg,3,240,0,90,12,0,,12.97,7.03,365,78.88,46.1,1.906,0.436,0.254,0.271,0.142,0.137
2014,13,2,1,Forage maize,Crusoe,N4 PK ,1,192,35,90,0,0,,11.78,5.65,386,77.68,48.2,1.711,0.343,0.277,0.291,0.131,0.084
2014,14,2,1,Forage maize,Crusoe,N4 PK*(Mg*),1,192,35,90,0,0,,11.17,4.83,370,78.28,52.6,1.78,0.357,0.274,0.246,0.105,0.149
2014,15,2,1,Forage maize,Crusoe,N5 (P)KMg,1,240,0,90,12,0,,12.62,6.34,419,78.48,48.1,2.078,0.458,0.267,0.235,0.154,0.156
2014,16,2,1,Forage maize,Crusoe,N6 (P)KMg,1,288,0,90,12,0,,12.99,6.64,417,78.58,45.5,2.264,0.519,0.264,0.222,0.164,0.147
2014,17,2,1,Forage maize,Crusoe,N1+4+1 PKMg,3,288,35,90,12,0,,12.77,7.02,416,79.98,44.4,2.252,0.47,0.241,0.198,0.159,0.14
2014,18,2,1,Forage maize,Crusoe,N1+2+1 PKMg,3,192,35,90,12,0,,11.98,6.58,413,78.68,46.6,1.792,0.391,0.235,0.188,0.136,0.135
2014,19,2,1,Forage maize,Crusoe,N1+1+1 KMg,3,144,0,90,12,0,,10.21,5.33,368,77.88,47.1,1.569,0.328,0.209,0.139,0.122,0.138
2014,21,2,1,Forage maize,Crusoe,FYM N3,1,144,0,0,0,35,,12.08,5.96,410,78.68,50.2,1.918,0.328,0.324,0.305,0.114,0.103
2014,22,2,1,Forage maize,Crusoe,FYM,0,0,0,0,0,35,,6.86,3.36,300,76.37,46.4,1.422,0.219,0.339,0.217,0.102,0.098
2016,1,4,1,Forage maize,Crusoe,(FYM) N4,1,192,0,0,0,0,,11.58,4.82,410,79.6,46.9,1.916,0.388,0.318,0.047,0.118,0.073
2016,3,4,1,Forage maize,Crusoe,Nil,0,0,0,0,0,0,,1.75,0.13,282,79.6,41.6,1.41,0.228,0.292,0.031,0.097,0.06
2016,5,4,1,Forage maize,Crusoe,(P)KMg,0,0,0,90,12,0,,2.06,0.19,183,79.1,43.8,1.405,0.237,0.342,0.062,0.111,0.137
2016,6,4,1,Forage maize,Crusoe,N1 (P)KMg,1,48,0,90,12,0,,4.94,1.91,95,76.4,44.5,1.262,0.217,0.278,0.034,0.091,0.076
2016,7,4,1,Forage maize,Crusoe,N2 (P)KMg,1,96,0,90,12,0,,7.71,2.93,96,76.8,46,1.363,0.276,0.272,0.038,0.1,0.093
2016,8,4,1,Forage maize,Crusoe,N3(P)KMg,1,144,0,90,12,0,,9.31,3.6,160,77.8,45.7,1.5,0.331,0.272,0.044,0.11,0.118
2016,9,4,1,Forage maize,Crusoe,N4 (P)KMg,1,192,0,90,12,0,,10.2,4.16,199,78.6,43.7,1.715,0.416,0.27,0.034,0.119,0.155
2016,10,4,1,Forage maize,Crusoe,N4,1,192,0,0,0,0,,7.45,2,276,80.2,49.1,2.198,0.595,0.23,0.032,0.105,0.045
2016,11,4,1,Forage maize,Crusoe,N4 P Mg,1,192,35,0,12,0,,6.7,2.21,240,77.2,36.3,1.885,0.944,0.283,0.125,0.131,0.167
